rank,search_url,url,title,source_listing_id,listing_type,matches_query
18,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/south-el-monte-2019-honda-hr-sport-wagon/7915354492.html,2019 Honda HR-V Sport Wagon,7915354492,ctd,False
19,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/south-el-monte-2023-tesla-model/7915292873.html,2023 Tesla Model 3 Electric Base Sedan,7915292873,ctd,False
20,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2023-tesla-model-long-range-suv/7915125748.html,2023 Tesla Model Y LONG RANGE SUV AWD All Wheel Drive Electric,7915125748,ctd,False
21,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2020-tesla-model-long-range-suv/7915109252.html,2020 Tesla Model Y Long Range SUV AWD All Wheel Drive Electric,7915109252,ctd,False
22,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2021-tesla-model-standard-range/7915102234.html,2021 Tesla Model Y Standard Range SUV Electric,7915102234,ctd,False
23,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/south-el-monte-2023-tesla-model/7914807141.html,2023 Tesla Model 3 Electric Base Sedan,7914807141,ctd,False
24,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/south-el-monte-2022-kia-ev6-electric/7914778003.html,2022 Kia EV6 Electric Wind Wagon,7914778003,ctd,False
25,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/south-el-monte-2024-lexus-es-300h/7914743592.html,2024 Lexus ES 300h Electric Base Sedan,7914743592,ctd,False
26,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/south-el-monte-2018-tesla-model/7914701937.html,2018 Tesla Model 3 Electric Long Range Sedan,7914701937,ctd,False
27,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/south-el-monte-2018-tesla-model/7914046494.html,2018 Tesla Model 3 Electric Long Range Sedan,7914046494,ctd,False
28,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2022-ford-mustang-ecoboost-coupe/7914046101.html,2022 Ford Mustang EcoBoost Coupe,7914046101,ctd,False
29,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2018-honda-accord-lx-sedan/7914041070.html,2018 Honda Accord LX Sedan,7914041070,ctd,False
30,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2024-nissan-altima-25-sv-sedan/7914027596.html,2024 Nissan Altima 2.5 SV Sedan,7914027596,ctd,False
31,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2022-hyundai-elantra-sel-sedan/7914016308.html,2022 Hyundai ELANTRA SEL Sedan,7914016308,ctd,False
32,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/south-el-monte-2022-bmw-x3-sdrive30i-suv/7914012258.html,2022 BMW X3 sDrive30i SUV,7914012258,ctd,False
33,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2022-tesla-model-performance-suv/7914011385.html,2022 Tesla Model Y Performance SUV AWD All Wheel Drive Electric,7914011385,ctd,False
34,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2023-toyota-camry-xse-sedan/7911945204.html,2023 Toyota Camry XSE Sedan,7911945204,ctd,False
35,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/south-el-monte-2020-ford-ranger-lariat/7913543601.html,2020 Ford Ranger Lariat \*El Monte Pickup truck,7913543601,ctd,False
36,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/south-el-monte-2018-tesla-model/7913506149.html,2018 Tesla Model 3 Electric Long Range Sedan,7913506149,ctd,False
37,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/south-el-monte-2023-tesla-model/7913426728.html,2023 Tesla Model 3 Electric Base Sedan,7913426728,ctd,False
38,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2018-tesla-model-75d-suv-awd-all/7913019064.html,2018 Tesla Model X 75d SUV AWD All Wheel Drive Electric,7913019064,ctd,False
39,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2024-honda-civic-sport-sedan/7913008013.html,2024 Honda Civic Sport Sedan,7913008013,ctd,False
40,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2020-bmw-series-m340i-sedan-series/7912998065.html,2020 BMW 3 Series M340i Sedan 3-Series,7912998065,ctd,False
41,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2023-tesla-model-base-sedan/7912989036.html,2023 Tesla Model 3 Base Sedan Electric,7912989036,ctd,False
42,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2022-tesla-model-long-range-suv/7912981105.html,2022 Tesla Model Y Long Range SUV AWD All Wheel Drive Electric,7912981105,ctd,False
43,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2023-tesla-model-sedan-awd-all/7911981182.html,2023 Tesla Model S Sedan AWD All Wheel Drive Electric,7911981182,ctd,False
44,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2020-land-rover-range-rover/7911971006.html,2020 Land Rover Range Rover Evoque S SUV AWD All Wheel Drive,7911971006,ctd,False
45,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2023-tesla-model-long-range-suv/7911961555.html,2023 Tesla Model Y LONG RANGE SUV AWD All Wheel Drive Electric,7911961555,ctd,False
46,https://modesto.craigslist.org/search/cta?query=Toyota+Supra&sort=rel,https://modesto.craigslist.org/ctd/d/norco-2024-tesla-cybertruck-base-pickup/7911952237.html,2024 Tesla Cybertruck Base Pickup truck AWD All Wheel Drive Electric,7911952237,ctd,False
